"0000014c-47fc-d0b2-a3cf-4fffd5b70001","José Jair Ruiz Vargas","José Jair Ruiz Vargas","null","false","false"
"0000014c-47fc-d0b2-a3cf-4fffe3c90000","Alexandro Alvarez","Alexandro Alvarez","null","false","false"
"0000014c-47fc-d0b2-a3cf-4fffec0d0000","Carlos Felipe Rodríguez","Carlos Felipe Rodríguez","null","false","false"
"0000014c-47fc-d0b2-a3cf-4ffff38b0001","Carlos López Rubio","Carlos López Rubio","null","false","false"
"0000014c-47fc-d0b2-a3cf-4ffffb230001","Ignacio González","Ignacio González","null","false","false"
"0000014c-47fd-d0b2-a3cf-4fff02c00001","Luis Fernando Silva","Luis Fernando Silva","null","false","false"
"0000014c-47fd-d0b2-a3cf-4fff0aa70000","Carlos Alberto Guzman","Carlos Alberto Guzman","null","false","false"
"0000014c-47fd-d0b2-a3cf-4fff12db0000","Joel Huiqui","Joel Huiqui","null","false","false"
"0000014c-47fd-d0b2-a3cf-4fff1b610000","Felipe Baloy","Felipe Baloy","null","false","false"
"0000014c-47fd-d0b2-a3cf-4fff24420001","Luís Cardozo","Luís Cardozo","null","false","false"
"0000014c-47fd-d0b2-a3cf-4fff2d410001","Juan de Dios Ixtlahuac","Juan de Dios Ixtlahuac","null","false","false"
"0000014c-47fd-d0b2-a3cf-4fff36ae0000","Rodrigo Godínez","Rodrigo Godínez","null","false","false"
"0000014c-47fd-d0b2-a3cf-4fff3dc00001","Santiago Altamira","Santiago Altamira","null","false","false"
"0000014c-47fd-d0b2-a3cf-4fff44fc0000","Hamilton Pereira","Hamilton Pereira","null","false","false"
"0000014c-47fd-d0b2-a3cf-4fff4c6f0001","José Antonio Olvera","José Antonio Olvera","null","false","false"
"0000014c-47fd-d0b2-a3cf-4fff54630000","Luis Morales","Luis Morales","null","false","false"
"0000014c-47fd-d0b2-a3cf-4fff5cc40000","Jorge Zarate","Jorge Zarate","null","false","false"
"0000014c-47fd-d0b2-a3cf-4fff657c0000","José Hibert Ruiz","José Hibert Ruiz","null","false","false"
"0000014c-47fd-d0b2-a3cf-4fff6e370001","Armando Zamorano","Armando Zamorano","null","false","false"
"0000014c-47fd-d0b2-a3cf-4fff77430000","Christian Valdez","Christian Valdez","null","false","false"
"0000014c-47fd-d0b2-a3cf-4fff809c0000","Carlos Adrián Morales","Carlos Adrián Morales","null","false","false"
"0000014c-47fd-d0b2-a3cf-4fff88f10001","Erick Aguirre","Erick Aguirre","null","false","false"
"0000014c-47fd-d0b2-a3cf-4fff904e0001","Mario Diaz","Mario Diaz","null","false","false"
"0000014c-47fd-d0b2-a3cf-4fff97da0001","Martín Alaníz","Martín Alaníz","null","false","false"
"0000014c-47fd-d0b2-a3cf-4fff9fa60001","David Depetris","David Depetris","null","false","false"
"0000014c-47fd-d0b2-a3cf-4fffa7b50001","Duvier Riascos","Duvier Riascos","null","false","false"
